id,street_address,city,state,zip_code
6066,2508 Naomi Avenue,Los Angeles,CA,90011
6070,5310 Hollywood Blvd,Los Angeles,CA,90027
6071,2221 Observatory Avenue,Los Angeles,CA,90027
6072,1757 N Normandie Avenue #1,Los Angeles,CA,90027
6073,1920 Hillhurst Avenue Suite #505,Los Angeles,CA,90027
6074,1302 S Saltair Avenue #5,Los Angeles,CA,90025
6075,1953 Parnell Avenue,Los Angeles,CA,90025
6076,1817 Corinth Avenue Suite #4,Los Angeles,CA,90025
6077,4222 Barrett Road,Los Angeles,CA,90032
6078,1611 E 53Rd Street,Los Angeles,CA,90011
6079,11620 Wilshire Blvd Suite #900,Los Angeles,CA,90025
6080,11813 Santa Monica Blvd,West Los Angeles,CA,90025
6082,10740 Santa Monica Blvd,Los Angeles,CA,90025
6083,447 E 27Th Street,Los Angeles,CA,90011
6085,1645 E 50Th Place,Los Angeles,CA,90011
6086,4993 Huntington Drive N,Los Angeles,CA,90032
6087,5417 Mckinley Avenue,Los Angeles,CA,90011
6088,1235 E 24Th Street Unit #B,Los Angeles,CA,90011
6089,2501 Compton Avenue,Los Angeles,CA,90011
6090,4063 Adair Street,Los Angeles,CA,90011
6091,4637 Melbourne Avenue Apt #7,Los Angeles,CA,90027
6093,1444 Butler Avenue Apt #10,Los Angeles,CA,90025
6097,5401 Huntington Drive N,Los Angeles,CA,90032
6100,5105 W Sunset Blvd,Los Angeles,CA,90027
6101,4165 S Central Avenue,Los Angeles,CA,90011
6102,1700 Sawtelle Blvd #Ph13,Los Angeles,CA,90025
6103,4446 Huntington Drive S,Los Angeles,CA,90032
6104,410 E 55Th Street,Los Angeles,CA,90011
6105,2924 Maple Avenue,Los Angeles,CA,90011
6106,1737 Stoner Avenue #2,Los Angeles,CA,90025
6107,11567 Santa Monica Blvd,Los Angeles,CA,90025
6110,1950 Sawtelle Blvd,Los Angeles,CA,90025
6113,11819 Wilshire Blvd Suite #101,Los Angeles,CA,90025
6114,2616 Hooper Avenue,Los Angeles,CA,90011
6115,4220 Los Feliz Blvd,Los Angeles,CA,90027
6116,2055 S Barrington Avenue,Los Angeles,CA,90025
6118,3614 Adair Street,Los Angeles,CA,90011
6119,4730 Valley Blvd #A,Los Angeles,CA,90032
6120,12100 Wilshire Blvd Suite #1100,Los Angeles,CA,90025
6123,5107 Hollywood Blvd #104,Los Angeles,CA,90027
6124,1400 N Edgemont Street Apt #203,Los Angeles,CA,90027
6128,5332 Russell Avenue Apt #423,Los Angeles,CA,90027
6129,1777 N Vermont Avenue #208,Los Angeles,CA,90027
6130,4416 Gainsborough Avenue,Los Angeles,CA,90027
6132,1650 Corinth Avenue Apt #3,Los Angeles,CA,90025
6135,1910 Malcolm Avenue Apt #6,Los Angeles,CA,90025
6152,1848 1/2 N Kingsley Drive Apt #2,Los Angeles,CA,90027
6156,699 E 40Th Place Apt #7,Los Angeles,CA,90011
6163,4755 Templeton Street Apt #2203,Los Angeles,CA,90032
6168,445 E Adams Blvd Apt #12,Los Angeles,CA,90011
6171,1752 N Alexandria Avenue Apt #5,Los Angeles,CA,90027
6213,1543 Rosalia Road Apt #102,Los Angeles,CA,90027
6225,3348 Griffith Park Blvd Apt #19,Los Angeles,CA,90027
6232,1910 Corinth Avenue Apt #3,Los Angeles,CA,90025
6235,3311 Rowena Avenue Apt #17,Los Angeles,CA,90027
6238,5110 Harold Way Apt #5,Los Angeles,CA,90027
6239,4402 Los Feliz Blvd Apt #215,Los Angeles,CA,90027
6249,3400 Huxley Street Unit #202,Los Angeles,CA,90027
6254,1444 Colby Avenue Apt #7,Los Angeles,CA,90025
6255,1745 Winona Blvd Apt #12,Los Angeles,CA,90027
6258,10787 Missouri Avenue Apt #304,Los Angeles,CA,90025
6267,2055 Rodney Drive Apt #210,Los Angeles,CA,90027
6272,1603 Granville Avenue Apt #9,Los Angeles,CA,90025
6274,1250 Amherst Avenue Apt #302,Los Angeles,CA,90025
6278,4610 Hollywood Blvd,Los Angeles,CA,90027
6288,1750 N Western Avenue Apt #327,Los Angeles,CA,90027
6304,5465 Bohlig Road Apt #117,Los Angeles,CA,90032
6305,10715 Missouri Avenue Apt #305,Los Angeles,CA,90025
6316,4750 Templeton Street Apt #1323,Los Angeles,CA,90032
6323,1517 N Hoover Street Apt #4,Los Angeles,CA,90027
6332,1420 Camden Avenue Apt #13,Los Angeles,CA,90025
6355,12114 Idaho Avenue Apt #8,Los Angeles,CA,90025
6357,4755 Templeton Street Apt #2203,Los Angeles,CA,90032
6363,1450 Barry Avenue Apt #4,Los Angeles,CA,90025
6401,1537 Armacost Avenue Apt #3,Los Angeles,CA,90025
6408,1726 N Kingsley Drive Apt #110,Los Angeles,CA,90027
6409,2055 S Barrington Avenue,Los Angeles,CA,90025
6411,1745 N Kingsley Drive Apt #25,Los Angeles,CA,90027
6412,4420 Los Feliz Blvd Apt #209,Los Angeles,CA,90027
6426,1442 Brockton Avenue #1,Los Angeles,CA,90025
6427,1602 N Mariposa Avenue Apt #8,Los Angeles,CA,90027
6428,4017 Adair Street Apt #3,Los Angeles,CA,90011
6431,2008 Hyperion Avenue,Los Angeles,CA,90027
6436,1535 N Serrano Avenue Apt #3,Los Angeles,CA,90027
6462,1333 Bates Avenue Apt #2,Los Angeles,CA,90027
6463,1920 S Beverly Glen Blvd Unit #104,Los Angeles,CA,90025
6469,3100 Riverside Drive Apt #421,Los Angeles,CA,90027
6473,2701 S San Pedro Street,Los Angeles,CA,90011
6475,3729 Tracy Street Apt #4,Los Angeles,CA,90027
6477,1838 Westholme Avenue Apt #203,Los Angeles,CA,90025
6484,1616 N Normandie Avenue Apt #102,Los Angeles,CA,90027
6493,10801 Santa Monica Blvd,Los Angeles,CA,90025
6520,1735 N Normandie Avenue Apt #204,Los Angeles,CA,90027
6524,503 E 21St Street #A,Los Angeles,CA,90011
6529,4643 Los Feliz Blvd Apt #207,Los Angeles,CA,90027
6531,1443 Barry Avenue Apt #201,Los Angeles,CA,90025
6546,3376 Rowena Avenue Apt #204,Los Angeles,CA,90027
6560,4760 W Sunset Blvd,Los Angeles,CA,90027
6563,196 E Jefferson Blvd,Los Angeles,CA,90011
6570,1836 N New Hampshire Avenue Apt #105,Los Angeles,CA,90027
6593,1300 S Carmelina Avenue Apt #4,Los Angeles,CA,90025
6604,1730 Sawtelle Blvd Apt #314,Los Angeles,CA,90025
6609,10436 Santa Monica Blvd Suite #3010,Los Angeles,CA,90025
6625,12424 Wilshire Blvd Suite #1150,Los Angeles,CA,90025
6629,2123 Rodney Drive Apt #307,Los Angeles,CA,90027
6631,4751 Los Feliz Blvd,Los Angeles,CA,90027
6640,1227 S Westgate Avenue Unit #2,Los Angeles,CA,90025
6643,1334 S Carmelina Avenue Apt #9,Los Angeles,CA,90025
6664,5118 Harold Way Apt #9,Los Angeles,CA,90027
6681,12013 Wilshire Blvd Suite #A,Los Angeles,CA,90025
6684,4310 Finley Avenue Apt #11,Los Angeles,CA,90027
6700,3405 S San Pedro Street Apt #2,Los Angeles,CA,90011
6705,2131 S Beverly Glen Blvd #3,Los Angeles,CA,90025
6711,1834 Butler Avenue Apt #4,Los Angeles,CA,90025
6720,1737 1/2 N Edgemont Street,Los Angeles,CA,90027
6733,2908 St George Street Apt #3,Los Angeles,CA,90027
6741,1402 Wellesley Avenue Apt #101,Los Angeles,CA,90025
6747,1419 N Kingsley Drive Apt #101,Los Angeles,CA,90027
6751,1407 Brockton Avenue Apt #5,Los Angeles,CA,90025
6756,1839 Corinth Avenue Apt #1,Los Angeles,CA,90025
6770,1930 S Beverly Glen Blvd Apt #203,Los Angeles,CA,90025
6777,5035 Huntington Drive N,Los Angeles,CA,90032
6795,1835 Greenfield Avenue Apt #204,Los Angeles,CA,90025
6829,2121 Beloit Avenue Apt #302,Los Angeles,CA,90025
6877,1642 S Westgate Avenue Apt #6,Los Angeles,CA,90025
6889,11419 Santa Monica Blvd,Los Angeles,CA,90025
6905,11722 Ohio Avenue Unit #303,Los Angeles,CA,90025
6915,1820 1/2 Winona Blvd Apt #3,Los Angeles,CA,90027
6929,5333 Russell Avenue Apt #112,Los Angeles,CA,90027
6938,11535 Rochester Avenue Apt #307,Los Angeles,CA,90025
6940,1821 Winona Blvd Apt #2,Los Angeles,CA,90027
6953,1520 Camden Avenue Apt #306,Los Angeles,CA,90025
6958,1515 N Kingsley Drive Apt #2,Los Angeles,CA,90027
6964,4312 Los Feliz Blvd Apt #1,Los Angeles,CA,90027
6966,1535 Stoner Avenue Apt #9,Los Angeles,CA,90025
7010,5373 Alhambra Avenue,Los Angeles,CA,90032
7012,1750 N Western Avenue Apt #218,Los Angeles,CA,90027
7019,1743 Purdue Avenue Apt #4,Los Angeles,CA,90025
7024,1800 N New Hampshire Avenue Apt #218,Los Angeles,CA,90027
7033,11290 Ohio Avenue Apt #8,Los Angeles,CA,90025
7053,5465 Bohlig Road Apt #114,Los Angeles,CA,90032
7077,3892 Franklin Avenue,Los Angeles,CA,90027
7088,5410 Franklin Avenue Apt #1,Los Angeles,CA,90027
7097,3640 Monon Street Apt #116,Los Angeles,CA,90027
7099,1548 Granville Avenue Apt #5,Los Angeles,CA,90025
7114,2130 Sawtelle Blvd #211,Los Angeles,CA,90025
7117,5358 Loma Linda Avenue Apt #2,Los Angeles,CA,90027
7121,3837 Los Feliz Blvd Unit #5,Los Angeles,CA,90027
7138,2020 Dracena Drive Apt #5,Los Angeles,CA,90027
7141,1402 S Saltair Avenue Apt #6,Los Angeles,CA,90025
7178,11601 Wilshire Blvd #1960,Los Angeles,CA,90025
7185,4252 Los Feliz Blvd,Los Angeles,CA,90027
7195,1712 N Kingsley Drive Apt #217,Los Angeles,CA,90027
7197,2042 1/2 N Vermont Avenue,Los Angeles,CA,90027
7201,1816 Purdue Avenue Apt #105,Los Angeles,CA,90025
7202,1749 N Serrano Avenue Apt #309,Los Angeles,CA,90027
7205,1626 N Hobart Blvd Apt #15,Los Angeles,CA,90027
7216,3848 Los Feliz Blvd Apt #25,Los Angeles,CA,90027
7246,5426 Harold Way Apt #105,Los Angeles,CA,90027
7254,4411 Los Feliz Blvd Apt #1005,Los Angeles,CA,90027
7266,4616 Greenwood Place Apt #5,Los Angeles,CA,90027
7269,1650 N Serrano Avenue Apt #204,Los Angeles,CA,90027
7296,3536 Holboro Drive,Los Angeles,CA,90027
7303,2025 Camden Avenue,Los Angeles,CA,90025
7346,4574 Finley Avenue Apt #6,Los Angeles,CA,90027
7356,4651 Huntington Drive N Apt #308,Los Angeles,CA,90032
7371,5314 Franklin Avenue Apt #7,Los Angeles,CA,90027
7382,3128 Rowena Avenue Apt #3,Los Angeles,CA,90027
7387,4310 Russell Avenue Unit #21,Los Angeles,CA,90027
7399,1800 N Kingsley Drive,Los Angeles,CA,90027
7406,4314 Clayton Avenue,Los Angeles,CA,90027
7420,2062 Dracena Drive Apt #8,Los Angeles,CA,90027
7440,1731 Camden Avenue Apt #2,Los Angeles,CA,90025
7441,4052 1/2 S Central Avenue,Los Angeles,CA,90011
7454,12304 Rochester Avenue Apt #6,Los Angeles,CA,90025
7466,5321 Hollywood Blvd,Los Angeles,CA,90027
7473,1833 N Normandie Avenue Apt #202,Los Angeles,CA,90027
7487,1808 S Bundy Drive Apt #1,Los Angeles,CA,90025
7490,1752 Brockton Avenue Apt #5,Los Angeles,CA,90025
7491,11918 Santa Monica Blvd,Los Angeles,CA,90025
7504,1257 Brockton Avenue Apt #201,Los Angeles,CA,90025
7505,1550 N Hobart Blvd Apt #214,Los Angeles,CA,90027
7535,1605 Armacost Avenue Apt #203,Los Angeles,CA,90025
7546,3800 Monterey Road Apt #105,Los Angeles,CA,90032
7549,1619 N Kenmore Avenue Apt #3,Los Angeles,CA,90027
7552,5118 Harold Way Unit #9A,Los Angeles,CA,90027
7559,4426 Kingswell Avenue Apt #3,Los Angeles,CA,90027
7561,11901 Santa Monica Blvd,Los Angeles,CA,90025
7583,5118 De Longpre Avenue Apt #116,Los Angeles,CA,90027
7615,1800 N New Hampshire Avenue #211,Los Angeles,CA,90027
7618,1821 N Alexandria Avenue #2,Los Angeles,CA,90027
7627,12424 Wilshire Blvd Suite #1150,Los Angeles,CA,90025
7630,1525 S Saltair Avenue Apt #215A,Los Angeles,CA,90025
7646,5417 Compton Avenue,Los Angeles,CA,90011
7658,430 E 51St Street,Los Angeles,CA,90011
7678,1524 Granville Avenue Apt #Ph1,Los Angeles,CA,90025
7681,11755 Wilshire Blvd Unit #2340,Los Angeles,CA,90025
7691,1851 N Normandie Avenue Apt #3,Los Angeles,CA,90027
7692,1947 Palmerston Place,Los Angeles,CA,90027
7700,1917 Rodney Drive Apt #308,Los Angeles,CA,90027
7715,1446 Armacost Avenue Apt #103,Los Angeles,CA,90025
7728,312 E 25Th Street Apt #7,Los Angeles,CA,90011
7754,4620 Hollywood Blvd,Los Angeles,CA,90027
7755,1506 S Bentley Avenue Apt #305,Los Angeles,CA,90025
7764,1815 N Serrano Avenue Apt #307,Los Angeles,CA,90027
7765,4407 Prospect Avenue Apt #9,Los Angeles,CA,90027
7772,1500 Purdue Avenue Apt #301,Los Angeles,CA,90025
7774,1634 S Bundy Drive Apt #4,Los Angeles,CA,90025
7786,5401 W Sunset Blvd,Los Angeles,CA,90027
7789,5078 Bohlig Road,Los Angeles,CA,90032
7801,2031 Dracena Drive Apt #212,Los Angeles,CA,90027
7805,1800 N Normandie Avenue Apt #127,Los Angeles,CA,90027
7809,1814 Parnell Avenue Apt #10,Los Angeles,CA,90025
7817,307 E Jefferson Blvd Unit #129,Los Angeles,CA,90011
7821,1817 Prosser Avenue Apt #301,Los Angeles,CA,90025
7826,4635 Prospect Avenue,Los Angeles,CA,90027
7827,4700 Los Feliz Blvd Apt #3,Los Angeles,CA,90027
7833,1300 N Vermont Avenue,Los Angeles,CA,90027
7841,3325 Rowena Avenue,Los Angeles,CA,90027
7844,5800 S Central Avenue,Los Angeles,CA,90011
7855,1917 Rodney Drive Apt #309,Los Angeles,CA,90027
7869,5200 Oakland Street Apt #202,Los Angeles,CA,90032
7870,1245 Mcclellan Drive Apt #303,Los Angeles,CA,90025
7871,1808 N Harvard Blvd Apt #14,Los Angeles,CA,90027
7872,2015 Pontius Avenue,Los Angeles,CA,90025
7874,2520 Hyperion Avenue,Los Angeles,CA,90027
7879,1345 N Kingsley Drive Apt #113,Los Angeles,CA,90027
7886,12340 Rochester Avenue Apt #102,Los Angeles,CA,90025
7907,1601 N Kingsley Drive Apt #8,Los Angeles,CA,90027
7920,1663 Sawtelle Blvd Unit #250,Los Angeles,CA,90025
7922,1831 Winona Blvd Apt #103,Los Angeles,CA,90027
7923,1818 Corinth Avenue Apt #3,Los Angeles,CA,90025
7945,12301 Wilshire Blvd Suite #202,Los Angeles,CA,90025
7955,4642 Zane Street,Los Angeles,CA,90032
7957,4108 Naomi Avenue,Los Angeles,CA,90011
7963,4439 Price Street Apt #2,Los Angeles,CA,90027
7964,4631 Clarissa Avenue Apt,Los Angeles,CA,90027
7984,2160 S Beverly Glen Blvd Apt #226,Los Angeles,CA,90025
7986,1620 N Normandie Avenue Apt #3,Los Angeles,CA,90027
7992,4555 Franklin Avenue Apt #1,Los Angeles,CA,90027
8005,1627 Granville Avenue Apt #5,Los Angeles,CA,90025
8007,5118 De Longpre Avenue Apt #116,Los Angeles,CA,90027
8009,5414 Franklin Avenue Apt #1,Los Angeles,CA,90027
8043,1926 Manning Avenue Apt #103,Los Angeles,CA,90025
8049,1725 N Edgemont Street Apt #205,Los Angeles,CA,90027
8057,1516 N Western Avenue Apt #117,Los Angeles,CA,90027
8093,2055 Rodney Drive Apt #302,Los Angeles,CA,90027
8114,1821 N Alexandria Avenue Apt #17,Los Angeles,CA,90027
8119,1678 Federal Avenue Apt #7,Los Angeles,CA,90025
8148,301 E 51St Street Apt #1,Los Angeles,CA,90011
8156,1433 Barry Avenue Apt #202,Los Angeles,CA,90025
8160,1818 Corinth Avenue Apt #I,Los Angeles,CA,90025
8182,11740 Wilshire Blvd Apt #A805,Los Angeles,CA,90025
8192,4551 Kingswell Avenue Apt #1/4,Los Angeles,CA,90027
8204,1600 Camden Avenue Apt #8,Los Angeles,CA,90025
8210,1545 Amherst Avenue Apt #306,Los Angeles,CA,90025
8212,1850 Veteran Avenue Apt #205,Los Angeles,CA,90025
8219,4600 Los Feliz Blvd Apt #207,Los Angeles,CA,90027
8226,1421 Greenfield Avenue Apt #4,Los Angeles,CA,90025
8247,1800 N Harvard Blvd Apt #6,Los Angeles,CA,90027
8261,11960 Iowa Avenue Apt #9,Los Angeles,CA,90025
8273,12424 Wilshire Blvd Suite #1150,Los Angeles,CA,90025
8274,3719 Rosemead Avenue Apt #8,Los Angeles,CA,90032
8277,1940 S Beverly Glen Blvd Apt #8,Los Angeles,CA,90025
8280,4610 Valley Blvd #A,Los Angeles,CA,90032
8292,4313 Russell Avenue Apt #4,Los Angeles,CA,90027
8300,1323 Barry Avenue Apt #1,Los Angeles,CA,90025
8312,1407 Brockton Avenue Apt #5,Los Angeles,CA,90025
8333,1721 Purdue Avenue Apt #201,Los Angeles,CA,90025
8345,2038 S Bentley Avenue Apt #102,Los Angeles,CA,90025
8347,858 E 28Th Street Apt #3,Los Angeles,CA,90011
8360,5400 Franklin Avenue,Los Angeles,CA,90027
8393,2050 Rodney Drive Apt #1,Los Angeles,CA,90027
8422,1733 Granville Avenue Apt #9,Los Angeles,CA,90025
8423,11819 Wilshire Blvd #205,Los Angeles,CA,90025
8425,5733 Huntington Drive N Apt #2,Los Angeles,CA,90032
8440,1831 N New Hampshire Avenue Apt #202,Los Angeles,CA,90027
8444,1810 Stoner Avenue,Los Angeles,CA,90025
8446,2580 N Soto Street Apt #401,Los Angeles,CA,90032
8481,1525 S Saltair Avenue #114,Los Angeles,CA,90025
8510,3675 Monon Street Apt #302,Los Angeles,CA,90027
8520,1829 Butler Avenue Apt #202,Los Angeles,CA,90025
8523,3986 Drysdale Avenue,Los Angeles,CA,90032
8543,1853 S Bentley Avenue Apt #102,Los Angeles,CA,90025
8548,5440 Carlton Way #206,Los Angeles,CA,90027
8553,1262 S Barrington Avenue Apt #105,Los Angeles,CA,90025
8564,11825 Iowa Avenue Apt #2,Los Angeles,CA,90025
8567,1543 Sawtelle Blvd,Los Angeles,CA,90025
8596,2202 Richland Avenue Apt #3,Los Angeles,CA,90027
8602,1721 S Westgate Avenue Apt #2,Los Angeles,CA,90025
8611,1624 N Serrano Avenue Apt #5/8,Los Angeles,CA,90027
8614,11755 Wilshire Blvd Suite #2100,Los Angeles,CA,90025
8627,2041 Beloit Avenue Apt #4,Los Angeles,CA,90025
8629,12424 Wilshire Blvd Suite #1150,Los Angeles,CA,90025
8636,2003 Midvale Avenue,Los Angeles,CA,90025
8637,1416 N New Hampshire Avenue,Los Angeles,CA,90027
8642,4003 Sunset Drive #8,Los Angeles,CA,90027
8658,1724 S Westgate Avenue Apt #5,Los Angeles,CA,90025
8666,1401 N Catalina Street Unit #4,Los Angeles,CA,90027
8682,1281 Federal Avenue Apt #2,Los Angeles,CA,90025
8685,2358 N Vermont Avenue,Los Angeles,CA,90027
8690,4444 Los Feliz Blvd Apt #107,Los Angeles,CA,90027
8695,2160 S Beverly Glen Blvd Apt #108,Los Angeles,CA,90025
8701,2045 Beloit Avenue Apt #101,Los Angeles,CA,90025
8709,10350 Santa Monica Blvd Suite #190,Los Angeles,CA,90025
8712,3116 Rowena Avenue Apt #6,Los Angeles,CA,90027
8717,1450 Barry Avenue Apt #4,Los Angeles,CA,90025
8730,4807 Avalon Blvd Apt #1,Los Angeles,CA,90011
8732,3100 Riverside Drive Apt #242,Los Angeles,CA,90027
8747,1330 S Centinela Avenue Apt #7,Los Angeles,CA,90025
8748,4063 Adair Street,Los Angeles,CA,90011
8777,1830 Kelton Avenue Apt #8,Los Angeles,CA,90025
8790,11347 Nebraska Avenue Apt #302,Los Angeles,CA,90025
8805,1952 Selby Avenue #201,Los Angeles,CA,90025
8806,955 E Slauson Avenue,Los Angeles,CA,90011
8816,1277 Stoner Avenue Apt #106,Los Angeles,CA,90025
8824,2030 Dracena Drive Apt #13,Los Angeles,CA,90027
8831,1828 Prosser Avenue Apt #307,Los Angeles,CA,90025
8844,2813 St George Street Apt #4,Los Angeles,CA,90027
8864,4321 Los Feliz Blvd Apt #303,Los Angeles,CA,90027
8873,1812 Corinth Avenue Apt #11,Los Angeles,CA,90025
8875,10560 Santa Monica Blvd Apt #101,Los Angeles,CA,90025
8876,1432 S Saltair Avenue Apt #205,Los Angeles,CA,90025
8880,1621 N Hobart Blvd Apt #11,Los Angeles,CA,90027
8887,5418 Carlton Way Apt #3,Los Angeles,CA,90027
8897,1603 N Edgemont Street Apt #304,Los Angeles,CA,90027
8908,1850 Winona Blvd Apt #201,Los Angeles,CA,90027
8924,5110 Harold Way Apt #25,Los Angeles,CA,90027
8945,1810 Malcolm Avenue Apt #205,Los Angeles,CA,90025
8956,2929 St George Street Apt #3,Los Angeles,CA,90027
8962,1629 Armacost Avenue Apt #404,Los Angeles,CA,90025
8969,1262 S Barrington Avenue Apt #104,Los Angeles,CA,90025
8974,1726 N Kingsley Drive Apt #212,Los Angeles,CA,90027
8990,2727 Phelps Avenue Apt #4,Los Angeles,CA,90032
9014,1951 Malcolm Avenue Apt #207,Los Angeles,CA,90025
9036,1506 S Bentley Avenue Apt #205,Los Angeles,CA,90025
9046,2351 Warwick Avenue Apt #16,Los Angeles,CA,90032
9050,1824 Manning Avenue Apt #16,Los Angeles,CA,90025
9059,3376 Rowena Avenue Apt #201,Los Angeles,CA,90027
9071,11667 Ohio Avenue Apt #4,Los Angeles,CA,90025
9072,2001 S Barrington Avenue #115,Los Angeles,CA,90025
9077,4434 Los Feliz Blvd Apt #204,Los Angeles,CA,90027
9094,1956 N Commonwealth Avenue Apt #1,Los Angeles,CA,90027
9098,4033 Sunset Drive Apt #4,Los Angeles,CA,90027
9112,731 E Jefferson Blvd Apt #6,Los Angeles,CA,90011
9136,3120 Farnsworth Avenue,Los Angeles,CA,90032
9139,2351 Warwick Avenue Apt #25,Los Angeles,CA,90032
9140,11061 Missouri Avenue Apt #3,Los Angeles,CA,90025
9147,4657 Melbourne Avenue #13,Los Angeles,CA,90027
9149,11601 Wilshire Blvd Suite #2080,Los Angeles,CA,90025
9155,2515 Griffith Avenue,Los Angeles,CA,90011
9167,1933 Rodney Drive Apt #308,Los Angeles,CA,90027
9175,12233 Santa Monica Blvd,Los Angeles,CA,90025
9189,11347 Nebraska Avenue Apt #302,Los Angeles,CA,90025
9203,1603 N Edgemont Street Apt #203,Los Angeles,CA,90027
9211,2068 Dracena Drive,Los Angeles,CA,90027
9212,1610 Granville Avenue Apt #5,Los Angeles,CA,90025
9216,4655 Kingswell Avenue Unit #203,Los Angeles,CA,90027
9239,3335 Rowena Avenue Apt #4,Los Angeles,CA,90027
9250,11955 Iowa Avenue Apt #4,Los Angeles,CA,90025
9252,1655 Greenfield Avenue Apt #32,Los Angeles,CA,90025
9257,3634 Shannon Road,Los Angeles,CA,90027
9265,5425 Carlton Way Apt #403,Los Angeles,CA,90027
9269,5347 Oakland Street Apt #2,Los Angeles,CA,90032
9274,2001 S Barrington Avenue Suite #303,Los Angeles,CA,90025
9276,4045 Los Feliz Blvd Apt #12,Los Angeles,CA,90027
9282,4505 Los Feliz Blvd Unit #202,Los Angeles,CA,90027
9305,1236 Amherst Avenue Apt #10,Los Angeles,CA,90025
9309,4535 Russell Avenue Apt #3,Los Angeles,CA,90027
9311,1544 Granville Avenue Apt #102,Los Angeles,CA,90025
9316,1629 Armacost Avenue Apt #404,Los Angeles,CA,90025
9319,4646 Los Feliz Blvd Apt #211,Los Angeles,CA,90027
9320,4615 Finley Avenue #1,Los Angeles,CA,90027
9327,1525 S Saltair Avenue Apt #202,Los Angeles,CA,90025
9331,2370 Bullard Avenue Apt #2,Los Angeles,CA,90032
9335,11515 Rochester Avenue Apt #101,Los Angeles,CA,90025
9339,1525 N Kenmore Avenue Apt #101,Los Angeles,CA,90027
9347,11510 Iowa Avenue Apt #4,Los Angeles,CA,90025
9349,5801 S Central Avenue Unit #D,Los Angeles,CA,90011
9353,1731 Federal Avenue Apt #305,Los Angeles,CA,90025
9364,1506 S Bentley Avenue Apt #211,Los Angeles,CA,90025
9368,1508 Greenfield Avenue Unit #405,Los Angeles,CA,90025
9372,3546 Lowry Road,Los Angeles,CA,90027
9380,4415 Ambrose Avenue Apt #2,Los Angeles,CA,90027
9398,1814 N Normandie Avenue Apt #203,Los Angeles,CA,90027
9419,11609 Ohio Avenue Apt #3,Los Angeles,CA,90025
9433,1822 Pandora Avenue Unit #1,Los Angeles,CA,90025
9436,1540 Armacost Avenue Apt #4,Los Angeles,CA,90025
9443,10700 Santa Monica Blvd Suite #300,Los Angeles,CA,90025
9445,1471 E 55Th Street Apt #3,Los Angeles,CA,90011
9449,1700 Sawtelle Blvd Apt #121,Los Angeles,CA,90025
9465,4623 Ambrose Avenue Apt #1,Los Angeles,CA,90027
9469,1231 E 45Th Street Apt #1/2,Los Angeles,CA,90011
9471,1712 N Kingsley Drive Apt #214,Los Angeles,CA,90027
9483,1322 Amherst Avenue Apt #2,Los Angeles,CA,90025
9496,1640 N Hobart Blvd Apt #9,Los Angeles,CA,90027
9497,12424 Wilshire Blvd Suite #1150,Los Angeles,CA,90025
9508,1309 N Hobart Blvd,Los Angeles,CA,90027
9529,1672 N Western Avenue #409,Los Angeles,CA,90027
9537,1836 Hyperion Avenue,Los Angeles,CA,90027
9539,4451 Kingswell Avenue,Los Angeles,CA,90027
9587,11610 Iowa Avenue Apt #3,Los Angeles,CA,90025
9588,640 E 42Nd Street,Los Angeles,CA,90011
9624,1846 N Edgemont Street Apt #7,Los Angeles,CA,90027
9630,1850 Midvale Avenue Apt #7,Los Angeles,CA,90025
9633,3335 Rowena Avenue Apt #9,Los Angeles,CA,90027
9634,1559 Winona Blvd Apt #2A,Los Angeles,CA,90027
9648,1553 E 50Th Street,Los Angeles,CA,90011
9649,434 E Adams Blvd,Los Angeles,CA,90011
9650,2130 Sawtelle Blvd Suite #207,Los Angeles,CA,90025
9651,2822 St George Street,Los Angeles,CA,90027
9654,5261 Hollywood Blvd,Los Angeles,CA,90027
9655,4470 W Sunset Blvd Suite #107,Los Angeles,CA,90027
9660,12115 Santa Monica Blvd,West Los Angeles,CA,90025
9661,5217 Hollywood Blvd Apt #101,Los Angeles,CA,90027
9667,1741 Colby Avenue Apt #201,Los Angeles,CA,90025
9668,2006 N Kenmore Avenue,Los Angeles,CA,90027
9671,5324 Morgan Avenue Apt #581,Los Angeles,CA,90011
9672,1900 N Kenmore Avenue,Los Angeles,CA,90027
9676,3405 S San Pedro Street #7,Los Angeles,CA,90011
9685,2038 N Hoover Street #2,Los Angeles,CA,90027
9690,1310 S Barrington Avenue Apt #2,Los Angeles,CA,90025
9693,1991 Palmerston Place,Los Angeles,CA,90027
9694,1633 S Bentley Avenue #105,Los Angeles,CA,90025
9697,10700 Santa Monica Blvd Unit #212,Los Angeles,CA,90025
9700,2046 Hillhurst Avenue #36,Los Angeles,CA,90027
9707,1657 1/2 Lyman Place,Los Angeles,CA,90027
9708,2089 Westwood Blvd,Los Angeles,CA,90025
9709,4102 Tracy Street,Los Angeles,CA,90027
9710,4569 Valley Blvd,Los Angeles,CA,90032
9729,2143 S Sepulveda Blvd Suite #300,Los Angeles,CA,90025
9733,3423 Chadwick Drive,Los Angeles,CA,90032
9744,5118 De Longpre Avenue #314,Los Angeles,CA,90027
9746,4569 Valley Blvd,Los Angeles,CA,90032
9748,1949 Westwood Blvd #2,Los Angeles,CA,90025
9750,11766 Wilshire Blvd Floor #9Th,Los Angeles,CA,90025
9753,2611 N Vermont Avenue,Los Angeles,CA,90027
