"4542","1977 De Mille Drive, Los Angeles, CA, 90027","Match","Exact","1977 DE MILLE DR, LOS ANGELES, CA, 90027","-118.3035,34.10642","629806341","L","06","037","189300","2016"
"5873","1300 N Vermont Avenue #705, Los Angeles, CA, 90027","Match","Non_Exact","1300 N VERMONT AVE, LOS ANGELES, CA, 90027","-118.29174,34.09557","652037016","R","06","037","191302","2010"
"2364","2000 Sawtelle Blvd, Los Angeles, CA, 90025","Match","Exact","2000 SAWTELLE BLVD, LOS ANGELES, CA, 90025","-118.44357,34.04088","141569584","L","06","037","267700","2002"
"2362","3630 S San Pedro Street, Los Angeles, CA, 90011","Match","Non_Exact","3630 S SAN PEDRO ST, LOS ANGELES, CA, 90011","-118.26659,34.013275","141619766","L","06","037","228310","1005"
"2361","2102 N Vermont Avenue #2, Los Angeles, CA, 90027","Match","Non_Exact","2102 N VERMONT AVE, LOS ANGELES, CA, 90027","-118.291794,34.110058","141597539","R","06","037","189102","3000"
"28385","3620 Amesbury Road, Los Angeles, CA, 90027","Match","Exact","3620 AMESBURY RD, LOS ANGELES, CA, 90027","-118.279465,34.116184","141597706","R","06","037","188202","2003"
"1029","1717 N Normandie Avenue, Los Angeles, CA, 90027","Match","Non_Exact","1717 N NORMANDIE AVE, LOS ANGELES, CA, 90027","-118.300545,34.102505","629806327","L","06","037","190401","2000"
"3207","4364 S Central Avenue, Los Angeles, CA, 90011","Match","Non_Exact","4364 S CENTRAL AVE, LOS ANGELES, CA, 90011","-118.25648,34.00454","141620145","L","06","037","228220","3004"
"3206","5426 Harold Way Unit #204, Los Angeles, CA, 90027","Match","Exact","5426 HAROLD WAY, LOS ANGELES, CA, 90027","-118.30813,34.099327","141597278","L","06","037","190510","1003"
"28384","1901 Pelham Avenue Apt #5, Los Angeles, CA, 90025","Match","Exact","1901 PELHAM AVE, LOS ANGELES, CA, 90025","-118.43089,34.050716","141568018","R","06","037","267100","1011"
"1026","126 E 47Th Street, Los Angeles, CA, 90011","Match","Exact","126 E 47TH ST, LOS ANGELES, CA, 90011","-118.2733,34.00106","652034413","R","06","037","229300","3000"
"601","11819 Wilshire Blvd #205, Los Angeles, CA, 90025","No_Match"
"3685","625 E 49Th Street, Los Angeles, CA, 90011","Match","Exact","625 E 49TH ST, LOS ANGELES, CA, 90011","-118.2645,33.99865","141619951","L","06","037","229200","2001"
"4532","2226 Lyric Avenue, Los Angeles, CA, 90027","Match","Exact","2226 LYRIC AVE, LOS ANGELES, CA, 90027","-118.274025,34.100433","141597927","R","06","037","195202","2003"
"6711","1834 Butler Avenue Apt #4, Los Angeles, CA, 90025","Match","Exact","1834 BUTLER AVE, LOS ANGELES, CA, 90025","-118.44859,34.04168","141569461","L","06","037","267700","1005"
"3686","1241 Amherst Avenue #8, Los Angeles, CA, 90025","Match","Exact","1241 AMHERST AVE, LOS ANGELES, CA, 90025","-118.46771,34.042904","141568122","R","06","037","267402","2005"
"4533","1640 S Sepulveda Blvd Suite #300, Los Angeles, CA, 90025","Match","Non_Exact","1640 S SEPULVEDA BLVD, LOS ANGELES, CA, 90025","-118.445076,34.04857","640415687","L","06","037","265520","3008"
"604","1336 N New Hampshire Avenue #2, Los Angeles, CA, 90027","Match","Non_Exact","1336 N NEW HAMPSHIRE AVE, LOS ANGELES, CA, 90027","-118.29287,34.096176","652037019","R","06","037","191201","2000"
"605","4410 Avalon Blvd, Los Angeles, CA, 90011","Match","Exact","4410 AVALON BLVD, LOS ANGELES, CA, 90011","-118.26522,34.00366","141619908","L","06","037","228600","2003"
"4535","4573 Valley Blvd, Los Angeles, CA, 90032","Match","Exact","4573 VALLEY BLVD, LOS ANGELES, CA, 90032","-118.18491,34.062454","141623555","L","06","037","201402","3009"
"5867","11901 Santa Monica Blvd #491, Los Angeles, CA, 90025","No_Match"
"18555","4620 Hollywood Blvd, Los Angeles, CA, 90027","Match","Exact","4620 HOLLYWOOD BLVD, LOS ANGELES, CA, 90027","-118.28969,34.099857","141597606","L","06","037","191302","2000"
"5880","12121 Wilshire Blvd, Los Angeles, CA, 90025","Match","Exact","12121 WILSHIRE BLVD, LOS ANGELES, CA, 90025","-118.46769,34.043934","141568131","R","06","037","264302","2012"
"4551","1216 S Saltair Avenue, Los Angeles, CA, 90025","Match","Non_Exact","1216 S SALTAIR AVE, LOS ANGELES, CA, 90025","-118.46548,34.04467","624209464","L","06","037","267402","1007"
"5882","2130 Sawtelle Blvd #200, Los Angeles, CA, 90025","Match","Exact","2130 SAWTELLE BLVD, LOS ANGELES, CA, 90025","-118.44204,34.0391","141569588","L","06","037","267700","2015"
"4552","1023 E 28Th Street, Los Angeles, CA, 90011","Match","Non_Exact","1023 E 28TH ST, LOS ANGELES, CA, 90011","-118.256966,34.017303","141619980","L","06","037","226700","1003"
"1042","2001 S Barrington Avenue Suite #121, Los Angeles, CA, 90025","Match","Non_Exact","2001 S BARRINGTON AVE, LOS ANGELES, CA, 90025","-118.45018,34.036926","141569503","R","06","037","267600","2002"
"2372","1730 N Edgemont Street Apt #306, Los Angeles, CA, 90027","Match","Non_Exact","1730 N EDGEMONT ST, LOS ANGELES, CA, 90027","-118.29615,34.102524","141597519","R","06","037","189201","2002"
"3218","2027 Butler Avenue, Los Angeles, CA, 90025","Match","Exact","2027 BUTLER AVE, LOS ANGELES, CA, 90025","-118.44617,34.038845","141569517","R","06","037","267700","2010"
"3217","5264 Los Encantos Way, Los Angeles, CA, 90027","Match","Exact","5264 LOS ENCANTOS WAY, LOS ANGELES, CA, 90027","-118.30541,34.111145","141597298","L","06","037","189300","2007"
"1038","4171 S Central Avenue, Los Angeles, CA, 90011","Match","Non_Exact","4171 S CENTRAL AVE, LOS ANGELES, CA, 90011","-118.2565,34.008007","141620131","R","06","037","228320","3000"
"8908","1850 Winona Blvd Apt #201, Los Angeles, CA, 90027","Match","Exact","1850 WINONA BLVD, LOS ANGELES, CA, 90027","-118.30202,34.104465","629806325","R","06","037","190401","2000"
"28351","2800 Hooper Avenue, Los Angeles, CA, 90011","Match","Exact","2800 HOOPER AVE, LOS ANGELES, CA, 90011","-118.25159,34.01495","141620090","L","06","037","227020","2005"
"1037","10340 Santa Monica Blvd, Los Angeles, CA, 90025","No_Match"
"1036","1734 S Westgate Avenue #4, Los Angeles, CA, 90025","Match","Non_Exact","1734 S WESTGATE AVE, LOS ANGELES, CA, 90025","-118.4564,34.039158","141568479","L","06","037","267501","2006"
"28357","1819 Camden Avenue Apt #4, Los Angeles, CA, 90025","Match","Exact","1819 CAMDEN AVE, LOS ANGELES, CA, 90025","-118.440834,34.0466","141567711","R","06","037","267200","1013"
"1035","3833 Harriman Avenue, Los Angeles, CA, 90032","Match","Exact","3833 HARRIMAN AVE, LOS ANGELES, CA, 90032","-118.18109,34.09132","141623189","L","06","037","201301","1000"
"2365","5000 W Sunset Blvd Suite #7A, Los Angeles, CA, 90027","Match","Exact","5000 SUNSET BLVD, LOS ANGELES, CA, 90027","-118.298416,34.098125","141603239","L","06","037","191201","2006"
"3212","5419 Hollywood Blvd Suite #C-264, Los Angeles, CA, 90027","Match","Exact","5419 HOLLYWOOD BLVD, LOS ANGELES, CA, 90027","-118.307686,34.10174","141597290","R","06","037","190402","1005"
"613","1541 Rodney Drive, Los Angeles, CA, 90027","Match","Exact","1541 RODNEY DR, LOS ANGELES, CA, 90027","-118.28942,34.09928","141597609","L","06","037","191302","2000"
